更新时间,#genre#
CCTV-6,http://116.234.48.9:4022/rtp/239.45.1.70:5140
CCTV-6,http://223.167.230.34:4022/rtp/239.45.1.70:5140
CCTV-6,http://180.165.2.27:9898/rtp/239.45.1.70:5140
CCTV-6,http://61.136.81.39:5957/rtp/225.1.4.160:1196
CCTV-6,http://101.66.199.115:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-6,http://www.clmy.cc:35455/gaoma/cctv6.m3u8
CCTV-6,http://wab201.win:35455/gaoma/cctv6.m3u8
CCTV-6,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226010
CCTV-6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8
CCTV-6,https://smart.pendy.dpdns.org/Smart.php?id=cctv6
CCTV-7,http://221.13.235.230:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://116.234.48.9:4022/rtp/239.45.3.56:5140
CCTV-7,http://223.167.230.34:4022/rtp/239.45.3.56:5140
CCTV-7,http://61.136.81.39:5957/rtp/225.1.4.76:1105
CCTV-7,http://180.165.1.151:4022/rtp/239.45.3.56:5140
CCTV-7,http://180.165.22.198:4022/rtp/239.45.3.56:5140
CCTV-7,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-7,http://www.clmy.cc:35455/gaoma/cctv7.m3u8
CCTV-7,http://wab201.win:35455/gaoma/cctv7.m3u8
CCTV-7,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225733
CCTV-7,http://goo.bkpcp.top/mg/CCTV7
CCTV-7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV-7,https://smart.pendy.dpdns.org/Smart.php?id=cctv7
CCTV-8,http://221.13.235.230:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://223.167.230.34:4022/rtp/239.45.1.71:5140
CCTV-8,http://111.192.211.132:8888/rtp/239.3.1.175:8001
CCTV-8,http://116.234.48.9:4022/rtp/239.45.1.71:5140
CCTV-8,http://101.66.199.115:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-8,http://61.136.81.39:5957/rtp/225.1.4.161:1197
CCTV-8,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-8,http://www.clmy.cc:35455/gaoma/cctv8.m3u8
CCTV-8,http://wab201.win:35455/gaoma/cctv8.m3u8
CCTV-8,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226008
CCTV-8,http://goo.bkpcp.top/mg/cctv8
CCTV-8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV-8,http://[2409:8087:1a01:df::4051]:80/TVOD/88888888/224/3221225795/main.m3u8
CCTV-9,http://221.13.235.230:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://223.167.230.34:4022/rtp/239.45.3.4:5140
CCTV-9,http://116.234.48.9:4022/rtp/239.45.3.4:5140
CCTV-9,http://111.192.211.132:8888/rtp/239.3.1.62:8112
CCTV-9,http://61.136.81.39:5957/rtp/225.1.4.77:1106
CCTV-9,http://180.165.1.151:4022/rtp/239.45.3.4:5140
CCTV-9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-9,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-9,http://www.clmy.cc:35455/gaoma/cctv9.m3u8
CCTV-9,http://wab201.win:35455/gaoma/cctv9.m3u8
CCTV-9,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225734
CCTV-9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8
CCTV-9,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd
CCTV-10,http://221.13.235.230:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://223.167.230.34:4022/rtp/239.45.3.8:5140
CCTV-10,http://116.234.48.9:4022/rtp/239.45.3.8:5140
CCTV-10,http://111.192.211.132:8888/rtp/239.3.1.63:8116
CCTV-10,http://61.136.81.39:5957/rtp/225.1.4.78:1107
CCTV-10,http://101.66.199.115:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-10,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-10,http://www.clmy.cc:35455/gaoma/cctv10.m3u8
CCTV-10,http://wab201.win:35455/gaoma/cctv10.m3u8
CCTV-10,http://goo.bkpcp.top/mg/cctv10
CCTV-10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV-10,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
CCTV-10,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/1.m3u8
CCTV-11,http://221.13.235.230:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://61.145.188.90:60022/rtp/239.77.1.238:5146
CCTV-11,http://111.192.211.132:8888/rtp/239.3.1.152:8120
CCTV-11,http://61.136.81.39:5957/rtp/225.1.4.215:1268
CCTV-11,http://101.66.199.115:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-11,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
CCTV-11,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-11,http://www.clmy.cc:35455/gaoma/cctv11.m3u8
CCTV-11,http://wab201.win:35455/gaoma/cctv11.m3u8
CCTV-11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV-11,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226565
CCTV-11,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV-11,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV-12,http://221.13.235.230:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://223.167.230.34:4022/rtp/239.45.3.10:5140
CCTV-12,http://116.234.48.9:4022/rtp/239.45.3.10:5140
CCTV-12,http://101.66.199.115:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-12,http://61.136.81.39:5957/rtp/225.1.4.79:1108
CCTV-12,http://180.165.2.27:9898/rtp/239.45.3.10:5140
CCTV-12,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-12,http://www.clmy.cc:35455/gaoma/cctv12.m3u8
CCTV-12,http://wab201.win:35455/gaoma/cctv12.m3u8
CCTV-12,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225731
CCTV-12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV-12,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV-12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13,http://221.13.235.230:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://111.192.211.132:8888/rtp/239.3.1.124:8128
CCTV-13,http://116.234.48.9:4022/rtp/239.45.1.198:5140
CCTV-13,http://61.136.81.39:5957/rtp/225.1.4.113:1293
CCTV-13,http://58.19.180.108:9981/stream/channelid/876545399
CCTV-13,http://101.66.199.115:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-13,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-13,http://www.clmy.cc:35455/gaoma/cctv13.m3u8
CCTV-13,http://wab201.win:35455/gaoma/cctv13.m3u8
CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV-13,http://j.x.bkpcp.top/jx/CCTV13HD
CCTV-13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV-14,http://221.13.235.230:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://116.234.48.9:4022/rtp/239.45.3.23:5140
CCTV-14,http://223.167.230.34:4022/rtp/239.45.3.23:5140
CCTV-14,http://111.192.211.132:8888/rtp/239.3.1.65:8132
CCTV-14,http://101.66.199.115:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14,http://61.136.81.39:5957/rtp/225.1.4.80:1109
CCTV-14,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-14,http://www.clmy.cc:35455/gaoma/cctv14.m3u8
CCTV-14,http://wab201.win:35455/gaoma/cctv14.m3u8
CCTV-14,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225732
CCTV-14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
CCTV-14,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV-14,https://smart.pendy.dpdns.org/Smart.php?id=cctv14
CCTV-15,http://221.13.235.230:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://116.234.48.9:4022/rtp/239.45.1.200:5140
CCTV-15,http://61.136.81.39:5957/rtp/225.1.4.216:1269
CCTV-15,http://101.66.199.115:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15,http://61.169.47.100:10081/hls/15/index.m3u8
CCTV-15,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-15,http://www.clmy.cc:35455/gaoma/cctv15.m3u8
CCTV-15,http://wab201.win:35455/gaoma/cctv15.m3u8
CCTV-15,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV-15,https://smart.pendy.dpdns.org/Smart.php?id=cctv15
CCTV-15,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8
CCTV-15,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV-16,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-16,http://www.clmy.cc:35455/gaoma/cctv16.m3u8
CCTV-16,http://wab201.win:35455/gaoma/cctv16.m3u8
CCTV-16,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16 奥林匹克-4K,http://www.terrykang.xyz:35455/gaoma/cctv4k16.m3u8
CCTV16 奥林匹克-4K,http://www.clmy.cc:35455/gaoma/cctv4k16.m3u8
CCTV16 奥林匹克-4K,http://wab201.win:35455/gaoma/cctv4k16.m3u8
CCTV-17,http://223.167.230.34:4022/rtp/239.45.3.52:5140
CCTV-17,http://116.234.48.9:4022/rtp/239.45.3.52:5140
CCTV-17,http://111.192.211.132:8888/rtp/239.3.1.151:8144
CCTV-17,http://61.136.81.39:5957/rtp/225.1.4.226:2506
CCTV-17,http://180.165.22.198:4022/rtp/239.45.3.52:5140
CCTV-17,http://180.165.2.27:9898/rtp/239.45.3.52:5140
CCTV-17,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV-17,http://www.clmy.cc:35455/gaoma/cctv17.m3u8
CCTV-17,http://wab201.win:35455/gaoma/cctv17.m3u8
CCTV-17,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225765
CCTV-17,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225708/main.m3u8
CCTV-17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8CCTV1
CCTV-17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8
CCTV4K,http://www.terrykang.xyz:35455/gaoma/cctv4k.m3u8
CCTV4K,http://www.terrykang.xyz:35455/gaoma/cctv4k_10m.m3u8
CCTV4K,http://www.clmy.cc:35455/gaoma/cctv4k.m3u8
CCTV4K,http://www.clmy.cc:35455/gaoma/cctv4k_10m.m3u8
CCTV4K,http://wab201.win:35455/gaoma/cctv4k.m3u8
CCTV4K,http://wab201.win:35455/gaoma/cctv4k_10m.m3u8
CCTV8K,http://www.terrykang.xyz:35455/gaoma/cctv8k_36m.m3u8
CCTV8K,http://www.terrykang.xyz:35455/gaoma/cctv8k_120m.m3u8
CCTV8K,http://www.clmy.cc:35455/gaoma/cctv8k_36m.m3u8
CCTV8K,http://www.clmy.cc:35455/gaoma/cctv8k_120m.m3u8
CCTV8K,http://wab201.win:35455/gaoma/cctv8k_36m.m3u8
CCTV8K,http://wab201.win:35455/gaoma/cctv8k_120m.m3u8
CCTV-4美洲,https://www.freetv.top/migu/608807416.m3u8?migutoken=94d24df192f212e52d7c222dfab7df5ce4aad53db2766a6c4275a4c1e796cf13fb231906f792af9bc717ce1ccafa62165ebdc66b02fb0882cd5beac443921d36883a491d2b549a5509d63534e1
CCTV-4美洲,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000351/index.m3u8?IASHttpSessionId=
CCTV-4美洲,https://www.freetv.top/migu/608807416.m3u8?migutoken=95377d07f9321be30db37930ac7af1a925181405401446549f46d478a7f00f19ee257ad5fab77d0c0e07a936a4fe6acd40c3907d5c4532b884b416c6493762ca65178835d9fe8eb02c4c4dbb8b
CCTV-4美洲,https://www.freetv.top/migu/608807416.m3u8?migutoken=d4fcb83c35a65a30fb6f1cd7a7fad83b011b8ad39c6a2466f4ed1393af4a146f4a4989d2e7e4ee52ba36afec932b60d398e4dfe224cb5309a24fa77b83677e24bdd919bf7562dfc9703cb95872
CCTV-4美洲,http://z.b.bkpcp.top/m.php
CCTV-4美洲,https://www.freetv.top/migu/608807416.m3u8?migutoken=85c9fb128ac91587cf67086436bd4af8631774375811d0d14ba7158ffb2f56b528e7e92a2da4c2f8bd757394265b58efcbccdce316306a1dae700620a73e52c2ab049d8bd223c049567a8c10bf
CCTV-4美洲,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000071000000305581/main.m3u8
CCTV-4欧洲,https://www.freetv.top/migu/608807419.m3u8?migutoken=77b074e1b49cf260629d9642f9505e978eaabf572bfa1abe5f2e3ef60f5e4929c900274758111d707a7cca2a7368eb2b1af1415da7e0b2dbfcbdbeb4cb8566210f2994ffde97ad1e11a037a174
CCTV-4欧洲,https://www.freetv.top/migu/631780421.m3u8?migutoken=fefc6a44400a0dd448699ae0ce3d6e2c5a0f49b8d48adb36e747c4fbab039337eb3244f9951acbddaf26b7bf51597a7d1b43c8845e67fd5914ece875dcad325bb388200bc0f12fdff727d03e2d
CCTV-4欧洲,https://www.freetv.top/migu/608807416.m3u8?migutoken=94d24df192f212e52d7c222dfab7df5ce4aad53db2766a6c4275a4c1e796cf13fb231906f792af9bc717ce1ccafa62165ebdc66b02fb0882cd5beac443921d36883a491d2b549a5509d63534e1
CCTV-4欧洲,https://www.freetv.top/migu/608807419.m3u8?migutoken=dead69c4aa8d50e732d35a020b3383c30dc0db0fe3e71cbb28b6f1023b80a3ff0a147c5fd60765af2dad9882b62719154e881b0e6efc64a0d28433df5a9e5e543f881318b43234c2499bd36ee9
CCTV-4欧洲,https://www.freetv.top/migu/608807419.m3u8?migutoken=6a212f7bbb565d15fa1837af03bca5806c8d1522a2c9b34b1ed1c0f3cd23e6d7c4761bb6b35c9de97d923f603f557e6edb2ee11c80decc83bddea897b5c7ac59a7efea8e4796cbbfcf1b3fc93c
CCTV-4欧洲,https://www.freetv.top/migu/608807419.m3u8?migutoken=bd09912aa390680d15193bb1059d84e81336fcfa814345fc680e6a5167f711c7a851ff6a9fb15deeaf831395b2a2050558385a2a91cfff87fd84d7578ffa61e6f7ef26c1392d93c31310cf8f64
CCTV-4欧洲,http://z.b.bkpcp.top/m.php
CCTV15,http://www.terrykang.xyz:35455/gaoma/cctv15.m3u8
CCTV15,http://www.clmy.cc:35455/gaoma/cctv15.m3u8
CCTV15,http://wab201.win:35455/gaoma/cctv15.m3u8
CCTV15,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8
CCTV15,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000055BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0Tdo%2FUL80msfbhDYvoWpNl31Dy7jHvMl%2FzVUrNxhL1ek1YEGVDZ7lCg0LtKJY4Ku%2B8
CCTV风云音乐,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
CCTV风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
CCTV风云音乐,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000002525/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226953/1.m3u8
CCTV风云音乐,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002525/index.m3u8
CCTV风云音乐,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002525/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8#http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002525/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8#http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8#http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000002525/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV2,http://8.138.7.223/tv/cctv2.php
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV3,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV4,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8
CCTV5+,https://migu.188766.xyz/?migutoken=64e6f1545da9bd946e4b7fca96cb6b40&id=CCTV5p&type=yy
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV6,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV7,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8
CCTV9,https://migu.188766.xyz/?migutoken=cae666219b78253280d1ae2c556dba55&id=CCTV9&type=yy
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
